# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  11 10.5 821.984 0.719925
  12 11.5 814.125 0.713041
  13 12.5 807.858 0.707553
  14 13.5 812.382 0.711515
  15 14.5 815.125 0.713917
  16 15.5 815.615 0.714346
  17 16.5 812.471 0.711593
  18 17.5 814.284 0.713181
  19 18.5 817.769 0.716233
  20 19.5 820.596 0.718709
  21 20.5 811.844 0.711043
  22 21.5 821.195 0.719233
  23 22.5 820.482 0.718609
  24 23.5 814.739 0.713579
  25 24.5 817.837 0.716292
  26 25.5 813.357 0.712368
  27 26.5 818.899 0.717222
  28 27.5 817.559 0.716049
  29 28.5 811.836 0.711037
  30 29.5 816.589 0.7152
  31 30.5 816.559 0.715174
  32 31.5 816.686 0.715284
  33 32.5 818.613 0.716972
  34 33.5 337.091 0.295237
